universe_index,family,taxon,iucn_problem_state,fresh_iucn_threat_reference_present,resolution,checked_at,powo_state,powo_matched_canonical,powo_scientific_name,powo_authorship,powo_taxonomic_status,powo_accepted_name,powo_accepted_id,powo_taxon_id,powo_source_sha256,powo_error,wfo_state,wfo_matched_canonical,wfo_scientific_name,wfo_authorship,wfo_taxonomic_status,wfo_accepted_name,wfo_accepted_id,wfo_taxon_id,wfo_source_sha256,wfo_error,anthos_state,anthos_matched_canonical,anthos_scientific_name,anthos_authorship,anthos_taxonomic_status,anthos_accepted_name,anthos_accepted_id,anthos_taxon_id,anthos_source_sha256,anthos_error
518,ASTERACEAE,Centaurea debeauxii,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.534983+00:00,EXACT_CANONICAL_FOUND,Centaurea debeauxii,Centaurea debeauxii,Godr. & Gren.,Accepted,,3048482,3048482,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea debeauxii,Centaurea debeauxii,Godr. & Gren.,Accepted,,,wfo-0000024361,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea debeauxii,Centaurea debeauxii Godr. & Gren. in Gren. & Godr.,Godr. & Gren. in Gren. & Godr.,,,,FUND. BIODIVERSIDAD:ANTHOS:34042,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
519,ASTERACEAE,Centaurea graminifolia,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.534997+00:00,EXACT_CANONICAL_FOUND,Centaurea graminifolia,Centaurea graminifolia,(Lam.) Muñoz Rodr. & Devesa,Accepted,,3046373,3046373,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea graminifolia,Centaurea graminifolia,Pourr. ex Willk. & Lange,Synonym,,wfo-0000127150,wfo-0000087279,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea graminifolia,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,(Lam.) Muñoz Rodr. & Devesa,,,,FUND. BIODIVERSIDAD:ANTHOS:34069,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
520,ASTERACEAE,Centaurea jacea subsp. angustifolia,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535011+00:00,EXACT_CANONICAL_FOUND,Centaurea jacea subsp. angustifolia,Centaurea jacea subsp. angustifolia,(DC.) Gremli,Accepted,,3230602,3230602,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea jacea subsp. angustifolia,Centaurea jacea subsp. angustifolia,(DC.) Gremli,Accepted,,,wfo-0000078146,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea jacea subsp. angustifolia,Centaurea jacea subsp. angustifolia (DC.) Gremli,(DC.) Gremli,,,,FUND. BIODIVERSIDAD:ANTHOS:55860,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
522,ASTERACEAE,Centaurea lagascana,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535022+00:00,EXACT_CANONICAL_FOUND,Centaurea lagascana,Centaurea lagascana,Graells,Accepted,,3049905,3049905,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea lagascana,Centaurea lagascana,Graells,Accepted,,,wfo-0000072001,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea lagascana,Centaurea lagascana Graells,Graells,,,,FUND. BIODIVERSIDAD:ANTHOS:33998,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
524,ASTERACEAE,Centaurea linifolia,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535031+00:00,EXACT_CANONICAL_FOUND,Centaurea linifolia,Centaurea linifolia,Lam.,Invalid,,3049682,3049679,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea linifolia,Centaurea linifolia,L.,Accepted,,,wfo-0000001951,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea linifolia,Centaurea linifolia L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:182705,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
526,ASTERACEAE,Centaurea montana,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535042+00:00,EXACT_CANONICAL_FOUND,Centaurea montana,Centaurea montana,L.,Accepted,,3050169,3050169,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea montana,Centaurea montana,Burm.f.,Synonym,,wfo-0000127150,wfo-0000089298,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea montana,Centaurea montana L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:34063,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
527,ASTERACEAE,Centaurea nigra,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535053+00:00,EXACT_CANONICAL_FOUND,Centaurea nigra,Centaurea nigra,Friv. ex Boiss.,Invalid,,3049836,3049835,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea nigra,Centaurea nigra,L.,Accepted,,,wfo-0000043513,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea nigra,Centaurea nigra L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:34061,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
528,ASTERACEAE,Centaurea ornata,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535064+00:00,EXACT_CANONICAL_FOUND,Centaurea ornata,Centaurea ornata,Willd.,Accepted,,3050327,3050327,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea ornata,Centaurea ornata,Willd.,Accepted,,,wfo-0000017633,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea ornata,Centaurea ornata Willd.,Willd.,,,,FUND. BIODIVERSIDAD:ANTHOS:33983,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
529,ASTERACEAE,Centaurea paniculata,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535074+00:00,EXACT_CANONICAL_FOUND,Centaurea paniculata,Centaurea paniculata,Sm.,Misapplied,,3049553,3049550,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea paniculata,Centaurea paniculata,Sm.,Synonym,,wfo-0000062629,wfo-0000006979,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea paniculata,Centaurea paniculata L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:1124796,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
532,ASTERACEAE,Centaurea triumfetti subsp. semidecurrens,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535085+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurea triumfetti subsp. semidecurrens,Centaurea triumfetti subsp. semidecurrens (Jord.) Dostál,(Jord.) Dostál,,,,FUND. BIODIVERSIDAD:ANTHOS:873156,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
533,ASTERACEAE,Centaurea vinyalsii,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535094+00:00,EXACT_CANONICAL_FOUND,Centaurea vinyalsii,Centaurea vinyalsii,Sennen,Synonym,,3049779,3049777,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurea vinyalsii,Centaurea vinyalsii,Sennen,Synonym,,wfo-0000097363,wfo-0000025065,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
534,ASTERACEAE,Centaurea x zubiae,UNPARSABLE_NAME,False,NO_RESPONSE_ALL_THREE,2026-08-19T17:29:43.535104+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
536,GENTIANACEAE,Centaurium grandiflorum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535116+00:00,EXACT_CANONICAL_FOUND,Centaurium grandiflorum,Centaurium grandiflorum,(Biv.) Druce,Synonym,,2708648,2708676,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurium grandiflorum,Centaurium grandiflorum,(Biv.) Druce,Synonym,,wfo-0000593926,wfo-0000593952,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurium grandiflorum,Centaurium grandiflorum (Pers.) Ronniger,(Pers.) Ronniger,,,,FUND. BIODIVERSIDAD:ANTHOS:29150,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
537,GENTIANACEAE,Centaurium grandiflorum subsp. majus,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535128+00:00,EXACT_CANONICAL_FOUND,Centaurium grandiflorum subsp. majus,Centaurium grandiflorum subsp. majus,(Hoffmanns. & Link) Z.Díaz,Synonym,,2708652,2913669,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurium grandiflorum subsp. majus,Centaurium grandiflorum subsp. majus,(Hoffmanns. & Link) Z.Díaz,Synonym,,wfo-0001364448,wfo-0001362240,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurium grandiflorum subsp. majus,Centaurium grandiflorum subsp. majus (Hoffmanns. & Link) Díaz Lifante in Castrov. & al. (eds.),(Hoffmanns. & Link) Díaz Lifante in Castrov. & al. (eds.),,,,FUND. BIODIVERSIDAD:ANTHOS:55496,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
539,GENTIANACEAE,Centaurium quadrifolium subsp. parviflorum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535138+00:00,EXACT_CANONICAL_FOUND,Centaurium quadrifolium subsp. parviflorum,Centaurium quadrifolium subsp. parviflorum,(Willk.) Pedrol,Synonym,,3262673,2708755,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centaurium quadrifolium subsp. parviflorum,Centaurium quadrifolium subsp. parviflorum,(Willk.) Pedrol,Synonym,,wfo-1200031395,wfo-0000594038,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centaurium quadrifolium subsp. parviflorum,Centaurium quadrifolium subsp. parviflorum (Willk.) Pedrol,(Willk.) Pedrol,,,,FUND. BIODIVERSIDAD:ANTHOS:91363,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
541,CAPRIFOLIACEAE,Centranthus calcitrape,NO_API_TAXON,False,NO_RESPONSE_ALL_THREE,2026-08-19T17:29:43.535146+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
542,CAPRIFOLIACEAE,Centranthus lecoqii,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535158+00:00,EXACT_CANONICAL_FOUND,Centranthus lecoqii,Centranthus lecoqii,Jord.,Synonym,,3225760,2709021,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centranthus lecoqii,Centranthus lecoqii,Jord.,Synonym,,wfo-0001423325,wfo-0000594300,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centranthus lecoqii,Centranthus lecoqii Jord.,Jord.,,,,FUND. BIODIVERSIDAD:ANTHOS:2531785,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
543,CAPRIFOLIACEAE,Centranthus ruber,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535167+00:00,EXACT_CANONICAL_FOUND,Centranthus ruber,Centranthus ruber,(L.) DC.,Synonym,,2464478,2709046,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centranthus ruber,Centranthus ruber,(L.) DC.,Synonym,,wfo-0000426886,wfo-0000594324,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centranthus ruber,Centranthus ruber (L.) DC. in Lam. & DC.,(L.) DC. in Lam. & DC.,,,,FUND. BIODIVERSIDAD:ANTHOS:32201,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
544,CAPRIFOLIACEAE,Centranthus ruber subsp. ruber,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535178+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Centranthus ruber subsp. ruber,Centranthus ruber subsp. ruber,,Unchecked,,,wfo-1200107843,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Centranthus ruber subsp. ruber,Centranthus ruber subsp. ruber (L.) DC. in Lam. & DC.,(L.) DC. in Lam. & DC.,,,,FUND. BIODIVERSIDAD:ANTHOS:62531,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
551,CARYOPHYLLACEAE,Cerastium cerastoides,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535187+00:00,EXACT_CANONICAL_FOUND,Cerastium cerastoides,Cerastium cerastoides,(L.) Britton,Synonym,,2766211,2710156,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Cerastium cerastoides,Cerastium cerastoides,(L.) Britton,Synonym,,wfo-1000081185,wfo-0000595373,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Cerastium cerastoides,Cerastium cerastoides (L.) Britton,(L.) Britton,,,,FUND. BIODIVERSIDAD:ANTHOS:39064,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
552,CARYOPHYLLACEAE,Cerastium diffusum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535199+00:00,EXACT_CANONICAL_FOUND,Cerastium diffusum,Cerastium diffusum,Pers.,Accepted,,2710261,2710261,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Cerastium diffusum,Cerastium diffusum,Pers.,Accepted,,,wfo-0000595487,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Cerastium diffusum,Cerastium diffusum Pers.,Pers.,,,,FUND. BIODIVERSIDAD:ANTHOS:21293,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
553,CARYOPHYLLACEAE,Cerastium fontanum subsp. vulgare,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535209+00:00,EXACT_CANONICAL_FOUND,Cerastium fontanum subsp. vulgare,Cerastium fontanum subsp. vulgare,(Hartm.) Greuter & Burdet,Synonym,,2710423,2710346,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Cerastium fontanum subsp. vulgare,Cerastium fontanum subsp. vulgare,(Hartm.) Greuter & Burdet,Accepted,,,wfo-0000595577,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Cerastium fontanum subsp. vulgare,Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet,(Hartm.) Greuter & Burdet,,,,FUND. BIODIVERSIDAD:ANTHOS:39068,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
559,PAPAVERACEAE,Ceratocapnos claviculata,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535224+00:00,EXACT_CANONICAL_FOUND,Ceratocapnos claviculata,Ceratocapnos claviculata,(L.) Lidén,Accepted,,2711063,2711063,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Ceratocapnos claviculata,Ceratocapnos claviculata,(L.) Lidén,Accepted,,,wfo-0000596336,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Ceratocapnos claviculata,Ceratocapnos claviculata (L.) Lidén,(L.) Lidén,,,,FUND. BIODIVERSIDAD:ANTHOS:61381,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
560,RANUNCULACEAE,Ceratocephala falcata,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535237+00:00,EXACT_CANONICAL_FOUND,Ceratocephala falcata,Ceratocephala falcata,(L.) Cramer,Synonym,,2523309,2711081,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Ceratocephala falcata,Ceratocephala falcata,(L.) Pers.,Synonym,,wfo-0000460446,wfo-0000596352,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Ceratocephala falcata,Ceratocephala falcata (L.) Pers.,(L.) Pers.,,,,FUND. BIODIVERSIDAD:ANTHOS:53047,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
563,PLANTAGINACEAE,Chaenorhinum crassifolium,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535251+00:00,EXACT_CANONICAL_FOUND,Chaenorhinum crassifolium,Chaenorhinum crassifolium,(Cav.) Kostel.,Synonym,,2714009,2713966,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaenorhinum crassifolium,Chaenorhinum crassifolium,(Cav.) Kostel.,Synonym,,wfo-0000598764,wfo-0000598719,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Chaenorhinum crassifolium,Chaenorhinum crassifolium (Cav.) Kostel.,(Cav.) Kostel.,,,,FUND. BIODIVERSIDAD:ANTHOS:183261,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
564,PLANTAGINACEAE,Chaenorhinum exile,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535265+00:00,EXACT_CANONICAL_FOUND,Chaenorhinum exile,Chaenorhinum exile,(Coss. & Kralik) Lange,Synonym,,2714034,2713972,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaenorhinum exile,Chaenorhinum exile,(Coss. & Kralik) Lange,Synonym,,wfo-0000598791,wfo-0000598726,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Chaenorhinum exile,Chaenorhinum exile (Coss. & Kralik) Lange,(Coss. & Kralik) Lange,,,,FUND. BIODIVERSIDAD:ANTHOS:857947,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
568,PLANTAGINACEAE,Chaenorhinum rupestre,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535278+00:00,EXACT_CANONICAL_FOUND,Chaenorhinum rupestre,Chaenorhinum rupestre,(Guss.) Speta,Accepted,,2714034,2714034,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaenorhinum rupestre,Chaenorhinum rupestre,(Guss.) Speta,Accepted,,,wfo-0000598791,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
569,PLANTAGINACEAE,Chaenorhinum segoviense,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535287+00:00,EXACT_CANONICAL_FOUND,Chaenorhinum segoviense,Chaenorhinum segoviense,Rouy,Invalid,,2714015,2714036,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaenorhinum segoviense,Chaenorhinum segoviense,Rouy,Synonym,,wfo-0000598770,wfo-0000598793,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Chaenorhinum segoviense,Chaenorhinum segoviense (Reut. ex Rouy) Rouy,(Reut. ex Rouy) Rouy,,,,FUND. BIODIVERSIDAD:ANTHOS:69229,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
570,PLANTAGINACEAE,Chaenorhinum semiglabrum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535299+00:00,EXACT_CANONICAL_FOUND,Chaenorhinum semiglabrum,Chaenorhinum semiglabrum,"(Loidi & A.Galán) Alejandre, Arizal. & J.Benito",Accepted,,2714038,2714038,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaenorhinum semiglabrum,Chaenorhinum semiglabrum,"(Loidi & A.Galán) Alejandre, Arizal. & J.Benito",Accepted,,,wfo-0000598795,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
573,APIACEAE,Chaerophyllum hirsutum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535309+00:00,EXACT_CANONICAL_FOUND,Chaerophyllum hirsutum,Chaerophyllum hirsutum,L.,Accepted,,2714241,2714241,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaerophyllum hirsutum,Chaerophyllum hirsutum,L.,Accepted,,,wfo-0000599013,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Chaerophyllum hirsutum,Chaerophyllum hirsutum L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:27823,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
575,APIACEAE,Chaerophyllum temulentum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535319+00:00,EXACT_CANONICAL_FOUND,Chaerophyllum temulentum,Chaerophyllum temulentum,L.,Illegitimate,,2714333,2714330,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chaerophyllum temulentum,Chaerophyllum temulentum,L.,Synonym,,wfo-0000599113,wfo-0000599110,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
577,IRIDACEAE,Chamaeiris foetidissima,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.535330+00:00,EXACT_CANONICAL_FOUND,Chamaeiris foetidissima,Chamaeiris foetidissima,(L.) Medik.,Synonym,,321835,494045,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Chamaeiris foetidissima,Chamaeiris foetidissima,(L.) Medik.,Synonym,,wfo-0000783342,wfo-0001329532,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Chamaeiris foetidissima,Chamaeiris foetidissima (L.) Medik.,(L.) Medik.,,,,FUND. BIODIVERSIDAD:ANTHOS:35602,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
